00:01.3,0,0,0,0,0,210,516,score1:38
00:01.3,0,0,0,0,0,204,513,score2:45
00:01.3,0,0,0,0,0,208,513,
00:01.3,0,0,0,0,0,212,513,
00:01.4,0,0,0,0,0,204,512,
00:01.4,0,0,0,0,0,206,511,
00:01.4,0,0,0,0,0,213,511,
00:01.4,0,0,0,0,0,206,511,
00:01.5,0,0,0,0,0,205,511,
00:01.5,0,0,0,0,0,213,511,
00:01.5,0,0,0,0,0,207,511,
00:01.5,0,0,0,0,0,204,511,
00:01.5,0,0,0,0,0,212,511,
00:01.6,0,0,0,0,0,209,511,
00:01.6,0,0,0,0,0,204,511,
00:01.6,0,0,0,0,0,211,511,
00:01.6,0,0,0,0,0,211,510,
00:01.6,0,0,0,0,0,204,510,
00:01.7,0,0,0,0,0,210,510,
00:01.7,0,0,0,0,0,212,511,
00:01.7,0,0,0,0,0,204,511,
00:01.7,0,0,0,0,0,209,510,
00:01.8,0,0,0,0,0,214,510,
00:01.8,0,0,0,0,0,206,509,
00:01.8,0,0,0,0,0,208,509,
00:01.8,0,0,0,0,0,215,508,
00:01.8,0,0,0,0,0,207,509,
00:01.9,0,0,0,0,0,207,509,
00:01.9,0,0,0,0,0,215,510,
00:01.9,0,0,0,0,0,209,510,
00:01.9,0,0,0,0,0,206,511,
00:02.0,0,0,0,0,0,214,512,
00:02.0,0,0,0,0,0,211,512,
00:02.0,0,0,0,0,0,206,512,
00:02.0,0,0,0,0,0,214,512,
00:02.0,0,0,0,0,0,213,512,
00:02.1,0,0,0,0,0,206,512,
00:02.1,0,0,0,0,0,213,512,
00:02.1,0,0,0,0,0,215,512,
00:02.1,0,0,0,0,0,207,512,
00:02.2,0,0,0,0,0,212,511,
00:02.2,0,0,0,0,0,217,511,
00:02.2,0,0,0,0,0,209,510,
00:02.2,0,0,0,0,0,211,511,
00:02.2,0,0,0,0,0,218,510,
00:02.3,0,0,0,0,0,211,510,
00:02.3,0,0,0,0,0,210,510,
00:02.3,0,0,0,0,0,218,509,
00:02.3,0,0,0,0,0,213,510,
00:02.4,0,0,0,0,0,210,509,
00:02.4,0,0,0,0,0,218,509,
00:02.4,0,0,0,0,0,215,510,
00:02.4,0,0,0,0,0,210,510,
00:02.4,0,0,0,0,0,217,510,
00:02.5,0,0,0,0,0,217,510,
00:02.5,0,0,0,0,0,210,510,
00:02.5,0,0,0,0,0,217,510,
00:02.5,0,0,0,0,0,219,510,
00:02.5,0,0,0,0,0,211,511,
00:02.6,0,0,0,0,0,216,511,
00:02.6,0,0,0,0,0,221,511,
00:02.6,0,0,0,0,0,213,512,
00:02.6,0,0,0,0,0,215,511,
00:02.7,0,0,0,0,0,222,510,
00:02.7,0,0,0,0,0,215,509,
00:02.7,0,0,0,0,0,214,509,
00:02.7,0,0,0,0,0,222,509,
00:02.7,0,0,0,0,0,216,509,
00:02.8,0,0,0,0,0,213,508,
00:02.8,0,0,0,0,0,222,508,
00:02.8,0,0,0,0,0,219,509,
