00:01.3,0,0,0,0,0,604,510,score1:45
00:01.3,0,0,0,0,0,614,510,score2:42
00:01.3,0,0,0,0,0,605,510,
00:01.3,0,0,0,0,0,605,509,
00:01.4,0,0,0,0,0,613,508,
00:01.4,0,0,0,0,0,607,509,
00:01.4,0,0,0,0,0,603,509,
00:01.4,0,0,0,0,0,612,509,
00:01.4,0,0,0,0,0,609,509,
00:01.5,0,0,0,0,0,602,509,
00:01.5,0,0,0,0,0,610,508,
00:01.5,0,0,0,0,0,611,509,
00:01.5,0,0,0,0,0,602,509,
00:01.6,0,0,0,0,0,609,509,
00:01.6,0,0,0,0,0,613,508,
00:01.6,0,0,0,0,0,602,508,
00:01.6,0,0,0,0,0,607,509,
00:01.6,0,0,0,0,0,614,508,
00:01.7,0,0,0,0,0,604,508,
00:01.7,0,0,0,0,0,614,508,
00:01.7,0,0,0,0,0,605,509,
00:01.7,0,0,0,0,0,604,509,
00:01.8,0,0,0,0,0,613,510,
00:01.8,0,0,0,0,0,607,511,
00:01.8,0,0,0,0,0,603,512,
00:01.8,0,0,0,0,0,611,512,
00:01.8,0,0,0,0,0,609,512,
00:01.9,0,0,0,0,0,602,511,
00:01.9,0,0,0,0,0,610,511,
00:01.9,0,0,0,0,0,611,510,
00:01.9,0,0,0,0,0,602,510,
00:02.0,0,0,0,0,0,608,509,
00:02.0,0,0,0,0,0,613,509,
00:02.0,0,0,0,0,0,603,509,
00:02.0,0,0,0,0,0,607,509,
00:02.1,0,0,0,0,0,614,509,
00:02.1,0,0,0,0,0,604,509,
00:02.1,0,0,0,0,0,605,509,
00:02.1,0,0,0,0,0,614,509,
00:02.1,0,0,0,0,0,606,508,
00:02.2,0,0,0,0,0,604,509,
00:02.2,0,0,0,0,0,612,509,
00:02.2,0,0,0,0,0,608,509,
00:02.2,0,0,0,0,0,602,508,
00:02.3,0,0,0,0,0,611,508,
00:02.3,0,0,0,0,0,610,508,
00:02.3,0,0,0,0,0,602,508,
00:02.3,0,0,0,0,0,609,509,
00:02.3,0,0,0,0,0,612,508,
00:02.4,0,0,0,0,0,608,508,
00:02.4,0,0,0,0,0,613,508,
00:02.4,0,0,0,0,0,603,509,
00:02.4,0,0,0,0,0,606,509,
00:02.5,0,0,0,0,0,614,510,
00:02.5,0,0,0,0,0,604,511,
00:02.5,0,0,0,0,0,605,512,
00:02.5,0,0,0,0,0,613,512,
00:02.5,0,0,0,0,0,606,512,
00:02.6,0,0,0,0,0,603,511,
00:02.6,0,0,0,0,0,612,510,
00:02.6,0,0,0,0,0,608,510,
00:02.6,0,0,0,0,0,602,509,
00:02.7,0,0,0,0,0,611,509,
00:02.7,0,0,0,0,0,610,509,
00:02.7,0,0,0,0,0,602,509,
00:02.7,0,0,0,0,0,609,509,
00:02.7,0,0,0,0,0,612,509,
00:02.8,0,0,0,0,0,602,509,
00:02.8,0,0,0,0,0,607,510,
00:02.8,0,0,0,0,0,613,509,
00:02.8,0,0,0,0,0,603,509,
