00:01.3,0,0,0,0,0,608,499,score1&2:42
00:01.3,0,0,0,0,0,602,490,
00:01.3,0,d,0,0,0,603,467,
00:01.4,0,d,0,0,0,600,469,
00:01.4,0,d,0,0,0,606,477,
00:01.4,0,d,0,0,0,604,487,
00:01.4,0,d,0,0,0,600,498,
00:01.4,0,d,0,0,0,605,509,
00:01.5,0,d,0,0,0,605,517,
00:01.5,0,d,0,0,0,599,523,
00:01.5,0,d,0,0,0,604,528,
00:01.5,0,d,0,0,0,606,530,
00:01.6,0,0,0,0,0,600,528,
00:01.6,0,0,0,0,0,603,525,
00:01.6,0,0,0,0,0,606,523,
00:01.6,0,0,0,0,0,601,518,
00:01.6,0,0,0,0,0,601,514,
00:01.7,0,0,0,0,0,607,511,
00:01.7,0,0,0,0,0,602,508,
00:01.7,0,0,0,0,0,601,505,
00:01.7,0,0,0,0,0,606,505,
00:01.8,0,0,0,0,0,603,506,
00:01.8,0,0,0,0,0,600,509,
00:01.8,a,0,0,0,0,606,510,
00:01.8,a,0,0,0,0,604,510,
00:01.8,0,0,0,0,0,599,511,
00:01.9,0,0,0,0,0,605,510,
00:01.9,0,0,0,0,0,605,511,
00:01.9,0,0,0,0,0,599,512,
00:01.9,0,d,0,0,0,603,513,
00:02.0,0,d,0,0,0,606,513,
00:02.0,0,d,0,0,0,600,513,
00:02.0,0,d,0,0,0,602,514,
00:02.0,0,d,0,0,0,607,512,
00:02.0,0,0,0,0,0,601,511,
00:02.1,0,0,0,0,0,601,508,
00:02.1,0,0,0,0,0,607,509,
00:02.1,0,0,0,0,0,602,510,
00:02.1,0,0,0,0,0,600,512,
00:02.1,0,0,0,0,0,606,512,
00:02.2,0,0,0,0,0,603,511,
00:02.2,0,0,0,0,0,600,510,
00:02.2,0,0,0,0,0,605,509,
00:02.2,0,d,0,0,0,604,509,
00:02.3,0,d,0,0,0,599,509,
00:02.3,0,d,0,0,0,604,510,
00:02.3,0,d,0,0,0,605,509,
00:02.3,0,d,0,0,0,600,509,
00:02.3,0,0,0,0,0,603,510,
00:02.4,0,0,0,0,0,606,510,
00:02.4,0,0,0,0,0,600,509,
00:02.4,0,0,0,0,0,602,509,
