00:01.3,0,0,0,0,0,245,511,score1:55
00:01.3,0,0,0,0,0,236,511,score2:51
00:01.3,0,0,0,0,0,243,511,
00:01.4,0,0,0,0,0,233,511,
00:01.4,0,0,0,0,0,237,512,
00:01.4,0,0,0,0,0,242,511,
00:01.4,0,0,0,0,0,232,511,
00:01.4,0,0,0,0,0,234,509,
00:01.5,0,0,0,0,0,242,508,
00:01.5,0,0,0,0,0,232,508,
00:01.5,0,0,0,0,0,232,507,
00:01.5,0,0,0,0,0,241,508,
00:01.5,0,0,0,0,0,235,509,
00:01.6,0,0,0,0,0,231,510,
00:01.6,0,0,0,0,0,241,509,
00:01.6,0,0,0,0,0,237,510,
00:01.6,0,0,0,0,0,230,511,
00:01.7,0,0,0,0,0,239,511,
00:01.7,0,0,0,0,0,238,511,
00:01.7,0,0,0,0,0,229,510,
00:01.7,0,0,0,0,0,236,510,
00:01.7,0,0,0,0,0,239,510,
00:01.8,0,0,0,0,0,229,509,
00:01.8,0,0,0,0,0,234,510,
00:01.8,0,0,0,0,0,239,510,
00:01.8,0,0,0,0,0,230,510,
00:01.9,0,0,0,0,0,232,509,
00:01.9,0,0,0,0,0,239,509,
00:01.9,0,0,0,0,0,231,509,
00:01.9,0,0,0,0,0,230,510,
00:01.9,0,0,0,0,0,239,509,
00:02.0,0,0,0,0,0,233,509,
00:02.0,0,0,0,0,0,230,510,
00:02.0,0,0,0,0,0,240,511,
00:02.0,0,0,0,0,0,238,511,
00:02.1,0,0,0,0,0,232,511,
00:02.1,0,0,0,0,0,241,510,
00:02.1,0,0,0,0,0,241,510,
00:02.1,0,0,0,0,0,234,509,
00:02.1,0,0,0,0,0,241,509,
00:02.2,0,0,0,0,0,244,509,
00:02.2,0,0,0,0,0,236,509,
00:02.2,0,0,0,0,0,241,509,
00:02.2,0,0,0,0,0,246,509,
00:02.2,0,0,0,0,0,239,509,
00:02.3,0,0,0,0,0,241,510,
00:02.3,0,0,0,0,0,248,509,
00:02.3,0,0,0,0,0,241,510,
00:02.3,0,0,0,0,0,240,510,
00:02.4,0,0,0,0,0,248,510,
00:02.4,0,0,0,0,0,243,510,
00:02.4,0,0,0,0,0,240,510,
00:02.4,0,0,0,0,0,247,510,
00:02.5,0,0,0,0,0,245,510,
00:02.5,0,0,0,0,0,239,510,
00:02.5,0,0,0,0,0,246,509,
00:02.5,0,0,0,0,0,247,510,
00:02.5,0,0,0,0,0,239,510,
00:02.6,0,0,0,0,0,245,510,
00:02.6,0,0,0,0,0,248,509,
00:02.6,0,0,0,0,0,240,509,
00:02.6,0,0,0,0,0,246,510,
00:02.6,0,0,0,0,0,251,511,
00:02.7,0,0,0,0,0,246,510,
00:02.7,0,0,0,0,0,249,509,
00:02.7,0,0,0,0,0,254,509,
00:02.7,0,0,0,0,0,249,508,
00:02.8,0,0,0,0,0,250,509,
00:02.8,0,0,0,0,0,255,509,
00:02.8,0,0,0,0,0,251,509,
00:02.8,0,0,0,0,0,250,509,
00:02.8,0,0,0,0,0,255,509,
00:02.9,0,0,0,0,0,253,509,
00:02.9,0,0,0,0,0,249,509,
00:02.9,0,0,0,0,0,255,510,
00:02.9,0,0,0,0,0,255,509,
00:03.0,0,0,0,0,0,249,509,
00:03.0,0,0,0,0,0,254,509,
00:03.0,0,0,0,0,0,257,509,
00:03.0,0,0,0,0,0,250,509,
00:03.0,0,0,0,0,0,253,509,
00:03.1,0,0,0,0,0,258,509,
00:03.1,0,0,0,0,0,251,510,
00:03.1,0,0,0,0,0,253,510,
00:03.1,0,0,0,0,0,259,510,
00:03.1,0,0,0,0,0,253,510,
00:03.2,0,0,0,0,0,252,510,
00:03.2,0,0,0,0,0,259,510,
00:03.2,0,0,0,0,0,255,510,
00:03.2,0,0,0,0,0,251,510,
00:03.3,0,0,0,0,0,259,510,
00:03.3,0,0,0,0,0,257,510,
00:03.3,0,0,0,0,0,251,510,
00:03.3,0,0,0,0,0,258,509,
00:03.3,0,0,0,0,0,259,509,
00:03.4,0,0,0,0,0,252,509,
00:03.4,0,0,0,0,0,257,509,
00:03.4,0,0,0,0,0,261,509,
00:03.4,0,0,0,0,0,253,510,
00:03.5,0,0,0,0,0,256,509,
00:03.5,0,0,0,0,0,262,509,
00:03.5,0,0,0,0,0,254,510,
00:03.5,0,0,0,0,0,255,510,
00:03.5,0,0,0,0,0,262,510,
00:03.6,0,0,0,0,0,255,510,
00:03.6,0,0,0,0,0,252,510,
00:03.6,0,0,0,0,0,261,510,
00:03.6,0,0,0,0,0,256,510,
00:03.7,0,0,0,0,0,251,509,
00:03.7,0,0,0,0,0,258,509,
00:03.7,0,0,0,0,0,255,508,
00:03.7,0,0,0,0,0,246,508,
00:03.7,0,0,0,0,0,252,508,
00:03.8,0,0,0,0,0,252,509,
00:03.8,0,0,0,0,0,243,509,
00:03.8,0,0,0,0,0,247,509,
00:03.8,0,0,0,0,0,250,510,
00:03.8,0,0,0,0,0,241,511,
00:03.9,0,0,0,0,0,243,510,
00:03.9,0,0,0,0,0,249,510,
00:03.9,0,0,0,0,0,240,510,
00:03.9,0,0,0,0,0,240,509,
00:04.0,0,0,0,0,0,247,509,
00:04.0,0,0,0,0,0,240,509,
00:04.0,0,0,0,0,0,237,509,
00:04.0,0,0,0,0,0,245,509,
00:04.0,0,0,0,0,0,241,510,
00:04.1,0,0,0,0,0,235,510,
00:04.1,0,0,0,0,0,244,510,
00:04.1,0,0,0,0,0,243,510,
00:04.1,0,0,0,0,0,236,510,
00:04.2,0,0,0,0,0,242,509,
00:04.2,0,0,0,0,0,244,509,
00:04.2,0,0,0,0,0,235,509,
00:04.2,0,0,0,0,0,239,509,
00:04.2,0,0,0,0,0,243,509,
00:04.3,0,0,0,0,0,235,510,
00:04.3,0,0,0,0,0,237,510,
00:04.3,0,0,0,0,0,244,510,
00:04.3,0,0,0,0,0,236,510,
00:04.4,0,0,0,0,0,236,509,
00:04.4,0,0,0,0,0,246,510,
00:04.4,0,0,0,0,0,240,511,
00:04.4,0,0,0,0,0,237,511,
00:04.4,0,0,0,0,0,247,511,
00:04.5,0,0,0,0,0,243,511,
00:04.5,0,0,0,0,0,238,510,
00:04.5,0,0,0,0,0,248,510,
00:04.5,0,0,0,0,0,248,509,
00:04.5,0,0,0,0,0,240,509,
00:04.6,0,0,0,0,0,249,509,
00:04.6,0,0,0,0,0,253,509,
00:04.6,0,0,0,0,0,243,509,
00:04.6,0,0,0,0,0,249,509,
00:04.7,0,0,0,0,0,258,510,
00:04.7,0,0,0,0,0,252,512,
00:04.7,0,0,0,0,0,257,512,
00:04.7,0,0,0,0,0,267,511,
00:04.7,0,0,0,0,0,259,510,
00:04.8,0,0,0,0,0,260,509,
00:04.8,0,0,0,0,0,271,509,
00:04.8,0,0,0,0,0,264,508,
00:04.8,0,0,0,0,0,261,508,
00:04.9,0,0,0,0,0,272,508,
00:04.9,0,0,0,0,0,268,508,
00:04.9,0,0,0,0,0,262,509,
00:04.9,0,0,0,0,0,271,509,
00:04.9,0,0,0,0,0,271,509,
00:05.0,0,0,0,0,0,262,509,
00:05.0,0,0,0,0,0,271,508,
00:05.0,0,0,0,0,0,274,508,
00:05.0,0,0,0,0,0,264,508,
00:05.1,0,0,0,0,0,269,507,
00:05.1,0,0,0,0,0,275,507,
00:05.1,0,0,0,0,0,265,508,
00:05.1,0,0,0,0,0,267,508,
00:05.1,0,0,0,0,0,275,508,
00:05.2,0,0,0,0,0,266,508,
00:05.2,0,0,0,0,0,261,507,
00:05.2,0,0,0,0,0,265,505,
00:05.2,0,0,0,0,0,253,505,
00:05.2,0,0,0,0,0,243,506,
00:05.3,0,0,0,0,0,250,507,
00:05.3,0,0,0,0,0,243,505,
00:05.3,0,0,0,0,0,233,502,
00:05.3,0,0,0,0,0,241,500,
00:05.4,0,0,0,0,0,239,499,
00:05.4,0,0,0,0,0,230,499,
00:05.4,0,0,0,0,0,243,502,
00:05.4,0,0,0,0,0,259,506,
00:05.4,0,0,0,0,0,262,509,
00:05.5,0,0,0,0,0,278,511,
00:05.5,0,0,0,0,0,294,512,
00:05.5,0,0,0,0,0,292,512,
00:05.5,0,0,0,0,0,299,511,
00:05.6,0,0,0,0,0,312,510,
00:05.6,0,0,0,0,0,306,510,
00:05.6,0,0,0,0,0,307,509,
00:05.6,0,0,0,0,0,319,508,
00:05.6,0,0,0,0,0,314,509,
00:05.7,0,0,0,0,0,310,508,
00:05.7,0,0,0,0,0,322,508,
00:05.7,0,0,0,0,0,319,508,
00:05.7,0,0,0,0,0,312,509,
00:05.8,0,0,0,0,0,322,508,
00:05.8,0,0,0,0,0,323,508,
00:05.8,0,0,0,0,0,314,508,
00:05.8,0,0,0,0,0,323,509,
00:05.8,0,0,0,0,0,328,509,
00:05.9,0,0,0,0,0,319,508,
